IMDB_titleID,IMDB_rating,IMDB_title_name,netflix_type,netflix_title,netflix_director,netflix_cast,netflix_year,netflix_duration,netflix_genre,netflix_description
/title/tt0245574/,"7.6 based on 112,650 user ratings", Y tu mamá también (2001) ,Movie,Y Tu Mamá También,Alfonso Cuarón,"Maribel Verdú, Gael García Bernal, Diego Luna, Daniel Giménez Cacho, Ana López Mercado, Nathan Grinberg, Verónica Langer, María Aura, Giselle Audirac, Arturo Ríos, Andrés Almeida, Diana Bracho, Emilio Echevarría",2001,106 min,"Dramas, Independent Movies, International Movies","When rich teens Tenoch and Julio meet the alluring, older Luisa, they try to impress her with stories of a road trip, then convince her to join them."
/title/tt5815824/,5.7 based on 299 user ratings, 72 Cutest Animals (2016) (TV Series) ,TV Show,72 Cutest Animals,,,2016,1 Season,"Docuseries, International TV Shows, Science & Nature TV",This series examines the nature of cuteness and how adorability helps some animal species to survive and thrive in a variety of environments.
/title/tt5674272/,6.4 based on 209 user ratings, 72 Dangerous Places to Live (2016) (TV Series) ,TV Show,72 Dangerous Places to Live,,Mitch Ryan,2016,1 Season,"Docuseries, International TV Shows, Science & Nature TV","Get up close and personal with avalanches, fiery volcanoes and other natural cataclysms, and learn why some choose to live in their destructive paths."
/title/tt9853686/,6.2 based on 16 user ratings, Black Man White Skin (2015) ,Movie,Black Man White Skin,Jose Manuel Colón,,2015,79 min,"Documentaries, International Movies",This film chronicles the health and social problems that African albinos face and details the fight waged on their behalf by advocacy groups in Spain.
/title/tt0383795/,"9.4 based on 3,999 user ratings"," The Joy of Painting (1983) (TV Series) aka ""Bob Ross: Beauty Is Everywhere"" ",TV Show,Bob Ross: Beauty Is Everywhere,,Bob Ross,1991,1 Season,TV Shows,"""The Joy of Painting"" host Bob Ross brings his signature wet-on-wet style to a bevy of bucolic landscape paintings celebrating the beauty of nature."
/title/tt4600502/,7.0 based on 314 user ratings, Gentlemen & Gangsters (2016) (TV Mini-Series) ,TV Show,Gentlemen and Gangsters,,"David Dencik, Ruth Vega Fernandez, David Fukamachi Regnfors, Sverrir Gudnason, Andreas Kundler, Sven Nordin, Boman Oscarsson, Lars Green, Sebastian Sporsén, Amanda Ooms, Magnus Krepper, Peter Carlberg, Peter Bergared, Christopher Wagelin, Lars Helander, Emilie Jonsson",2016,1 Season,"Crime TV Shows, International TV Shows, Romantic TV Shows","Now on the run, a writer relates his previous year's escapades when he got sucked into the thrilling, sordid orbit of boxer and jazz man Henry Morgan."
/title/tt3510480/,"6.1 based on 3,671 user ratings"," Anacleto: Agente secreto (2015) aka ""SPY TIME スパイ・タイム"" ",Movie,Spy Time,Javier Ruiz Caldera,"Imanol Arias, Quim Gutiérrez, Alexandra Jiménez, Berto Romero, Carlos Areces, Eduardo Gómez, Dani El Rojo, Emilio Gutiérrez Caba, Rossy de Palma, Sílvia Abril",2015,93 min,"Action & Adventure, Comedies, International Movies","When his girlfriend dumps him for being a bore, a working stiff discovers that his father is a secret agent and a dangerous thug is targeting them."
/title/tt5083702/,"7.7 based on 6,526 user ratings", The Fear of 13 (2015) ,Movie,The Fear of 13,David Sington,,2015,95 min,"Documentaries, International Movies","After 20 years on Death Row, self-educated inmate Nick petitions the court to be executed, then tells his twisting, turning tale of despair and hope."
/title/tt4292596/,6.2 based on 879 user ratings," Los héroes del mal (2015) aka ""The Heroes of Evil"" ",Movie,The Heroes of Evil,Zoe Berriatúa,"Emilio Palacios, Jorge Clemente, Beatriz Medina, Macarena Gómez, Olivia Baglivi, Paula Soldevila, Nacho Coronado, Beatriz Olivares",2015,99 min,"Dramas, International Movies","Three teenage misfits find camaraderie in sex, violence and petty crime. But what starts as a lark soon threatens to damage them beyond repair."
/title/tt3970854/,"7.2 based on 4,390 user ratings"," La dictadura perfecta (2014) aka ""The Perfect Dictatorship"" ",Movie,The Perfect Dictatorship,Luis Estrada,"Damián Alcázar, Alfonso Herrera, Joaquín Cosio, Osvaldo Benavides, Silvia Navarro, Flavio Medina, Saúl Lisazo, Tony Dalton",2014,143 min,"Comedies, Dramas, International Movies","After accepting a colossal bribe, a powerful TV conglomerate gins up fake news stories to enhance the image of a notoriously corrupt politician."
/title/tt10575038/,"7.5 based on 4,033 user ratings", Aziz Ansari: Right Now (2019) (TV Special) ,Movie,Aziz Ansari: RIGHT NOW,Spike Jonze,Aziz Ansari,2019,65 min,Stand-Up Comedy,"In a comedy special directed by Spike Jonze, Aziz Ansari shares deep personal insights and hilarious takes on wokeness, family and the social climate."
/title/tt5028340/,"6.7 based on 71,720 user ratings"," Mary Poppins se vrací (2018) aka ""Mary Poppins Returns"" ",Movie,Mary Poppins Returns,Rob Marshall,"Emily Blunt, Lin-Manuel Miranda, Ben Whishaw, Emily Mortimer, Pixie Davies, Nathanael Saleh, Joel Dawson, Julie Walters, Meryl Streep, Colin Firth, Dick Van Dyke",2018,131 min,"Children & Family Movies, Music & Musicals","In 1930s London, Michael Banks and his three children get some help turning their topsy-turvy world around when his magical childhood nanny reappears."
/title/tt7094780/,"8.8 based on 3,136 user ratings"," Miseuteo Shunshain (2018) (TV Series) aka ""Mr. Sunshine"" ",TV Show,Mr. Sunshine,Lee Eung-bok,"Lee Byung-hun, Kim Tae-ri, Yoo Yeon-seok, Kim Min-jung, Byun Yo-han",2018,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",A young boy who ends up in the U.S. after the 1871 Shinmiyangyo incident returns to Korea at a historical turning point and falls for a noblewoman.
/title/tt2400463/,"6.6 based on 85,730 user ratings", The Invitation (I) (2015) ,Movie,The Invitation,Karyn Kusama,"Logan Marshall-Green, Emayatzy Corinealdi, Aiden Lovekamp, Michelle Krusiec, Mike Doyle, Jordi Vilasuso, Jay Larson, Marieh Delfino, Tammy Blanchard, Michiel Huisman, Lindsay Burdge, John Carroll Lynch",2015,100 min,"Horror Movies, Independent Movies, Thrillers","A man accepts an invitation to a dinner party hosted by his ex-wife, an unsettling affair that reopens old wounds and creates new tensions."
/title/tt1007029/,"6.4 based on 100,442 user ratings"," Zelezná lady (2011) aka ""The Iron Lady"" ",Movie,The Iron Lady,Phyllida Lloyd,"Meryl Streep, Jim Broadbent, Alexandra Roach, Harry Lloyd, Olivia Colman, Iain Glen, Victoria Bewick, Nicholas Farrell, John Sessions, Anthony Head, David Westhead, Julian Wadham, Richard E. Grant, Angus Wright, Roger Allam, Michael Pennington, Susan Brown, Phoebe Waller-Bridge",2011,105 min,"Dramas, International Movies","Margaret Thatcher, the first female prime minister of Britain, navigates a career destined to change the rules of leadership and politics."
/title/tt2184233/,"6.3 based on 2,176 user ratings", 1 Mile to You (2017) ,Movie,1 Mile to You,Leif Tilden,"Billy Crudup, Graham Rogers, Liana Liberato, Stefanie Scott, Tim Roth, Melanie Lynskey, Thomas Cocquerel, Peter Coyote",2017,105 min,"Dramas, Romantic Movies, Sports Movies","After escaping the bus accident that killed his girlfriend, a high school student channels his grief into running, with the help of a new coach."
/title/tt6058496/,6.2 based on 81 user ratings, Diamond Lover (2015) (TV Series) ,TV Show,Diamond Lover,,"Rain, Tiffany Tang, Luo Jin, Dilraba Dilmurat, Yao Yichen",2015,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","After an accident leads to great weight loss, once-obese Mi Duo embarks on a new life working for her secret crush, diamond company CEO Xiao Liang."
/title/tt5858336/,8.1 based on 114 user ratings, The King's War (2016) (TV Movie) ,TV Show,King’s War,,"Chen Daoming, Peter Ho, Duan Yihong, Qin Lan, Li Yixiao, Yang Lixin, You Yong, Yu Hewei",2012,1 Season,"International TV Shows, TV Dramas","In 210 B.C., during the upheaval following the death of Emperor Qin, insurgent warriors Xiang Yu and Liu Bang fight for control of the Chinese empire."
/title/tt6598626/,"6.1 based on 3,749 user ratings", Take Me (2017) ,Movie,Take Me,Pat Healy,"Taylor Schilling, Pat Healy, Alycia Delmore, Jim O'Heir, Brooke Dillman, Mark Kelly, Toby Huss, Alejandro Patiño",2017,84 min,"Comedies, Independent Movies","With his simulated kidnapping business flagging, an entrepreneur jumps at a weekend abduction opportunity – only to find the job isn't what it seems."
/title/tt1059455/,"7.0 based on 1,206 user ratings"," Li Xiao Long chuan qi (2008) (TV Series) aka ""The Legend of Bruce Lee"" ",TV Show,The Legend of Bruce Lee,,"Danny Chan, Michelle Lang, Ted Duran, Hazen MacIntyre, Luoyong Wang, Natalia Dzyublo, Traci Ann Wolfe, Ke Gai, Zhou Zhou, Yu Chenghui",2008,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas","The brief but spectacular career of martial arts superstar Bruce Lee is recounted in this drama, starring Danny Chan as the enigmatic and driven Lee."
/title/tt5765988/,7.3 based on 816 user ratings, Mitten in Deutschland: NSU (2016) (TV Mini-Series) ,TV Show,NSU German History X,,"Anna Maria Mühe, Albrecht Schuch, Sebastian Urzendowsky, Almila Bagriacik, Tom Schilling, André Hennicke, Florian Lukas, Liv Lisa Fries, Sylvester Groth, Florian Stetter, Nina Gummich, Jonas Leonhardi, Ben Münchow, Maximilian Jaenisch",2016,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","After German reunification, the neo-Nazi National Socialist Underground begins a killing spree while cops fight an uphill battle to catch them."
/title/tt3611432/,6.9 based on 354 user ratings," Monster High: Scaris, City of Frights (2013) (TV Movie) ",Movie,"Monster High: Scaris, City of Frights","Dustin McKenzie, Andrew Duncan, Audu Paden","Laura Bailey, Cam Clarke, Erin Fitzgerald, Dee Dee Green, Celeste Henderson, Kate Higgins, Jonathan Lipow, Julie Maddalena, Dustin McKenzie, Audu Paden",2013,60 min,Children & Family Movies,"When Clawdeen gets a chance to study with a top fashion designer, she and her pals hop on a plane to Scaris, France, the city where screams come true."
/title/tt5375434/,"6.4 based on 1,880 user ratings", Sicilian Ghost Story (2017) ,Movie,Sicilian Ghost Story,"Fabio Grassadonia, Antonio Piazza","Julia Jedlikowska, Gaetano Fernandez, Corinne Musallari, Lorenzo Curcio, Andrea Falzone, Federico Finocchiaro, Vincenzo Amato, Sabine Timoteo",2017,119 min,"Dramas, International Movies, Thrillers","When officials are slow to investigate a mysterious disappearance, a teen girl searches the dark woods on the outskirts of town for the boy she loves."
/title/tt7607400/,"8.6 based on 1,478 user ratings", Luciano Mellera: Infantiloide (2018) (TV Special) ,Movie,Luciano Mellera: Infantiloide,"Raúl Campos, Jan Suter",Luciano Mellera,2018,66 min,Stand-Up Comedy,Argentina's Luciano Mellera emphasizes the humorous and fantastical aspects of childhood through comedic impersonations and insights on daily life.
/title/tt4762824/,"5.5 based on 3,281 user ratings", The Legacy of a Whitetail Deer Hunter (2018) ,Movie,The Legacy of a Whitetail Deer Hunter,Jody Hill,"Josh Brolin, Danny McBride, Montana Jordan, Scoot McNairy, Carrie Coon",2018,83 min,"Action & Adventure, Comedies, Dramas",A star of hunting videos strives to bond with his 12-year-old son on a wilderness trip but learns familial connections can't be forced.
/title/tt6278732/,6.9 based on 108 user ratings, Motu Patlu: King of Kings (2016) ,Movie,Motu Patlu: King of Kings,Suhas Kadav,"Saurav Chakrabarty, Vinay Pathak",2016,109 min,"Children & Family Movies, Comedies","Motu and Patlu want to help a circus lion get back to the jungle. On the way, the three become caught up in an exciting adventure in the forest."
/title/tt4843344/,"5.9 based on 1,184 user ratings", Speech & Debate (2017) ,Movie,Speech & Debate,Dan Harris,"Liam James, Sarah Steele, Austin McKenzie, Roger Bart, Janeane Garofalo, Wendi McLendon-Covey, Kal Penn, Kimberly Williams-Paisley, Skylar Astin, Edgar Arreola, Sarah Baker",2017,96 min,"Comedies, Dramas, Independent Movies","Fed up with the hypocrisy of the adults around them, three creative high school misfits revive an old debate club as a way to fight back."
/title/tt5240748/,"5.6 based on 1,683 user ratings", Brahman Naman (2016) ,Movie,Brahman Naman,Qaushiq Mukherjee,"Shashank Arora, Tanmay Dhanania, Chaitanya Varad, Vaishwath Shankar, Sindhu Sreenivasa Murthy, Sid Mallya, Denzil Smith",2016,96 min,"Comedies, Independent Movies, International Movies",This homage to 1980s teen sex comedies follows a college quiz bowl champion who knows almost everything – except how to talk to women.
/title/tt7772602/,"7.3 based on 4,235 user ratings", In the Dark (2019) (TV Series) ,TV Show,In The Dark,,"Perry Mattfeld, Brooke Markham, Casey Deidrick, Keston John, Morgan Krantz, Rich Sommer, Thamela Mpumlwana, Saycon Sengbloh, Kathleen York, Derek Webster",2019,1 Season,"Crime TV Shows, TV Dramas",A blind woman with vices finds herself in the middle of a murder investigation when her best friend turns up dead.
/title/tt10319998/,7.2 based on 86 user ratings," River, El Más Grande Siempre (2019) ",Movie,"River, el más grande siempre","Marcelo Altmark, Mariano Mucci, Luis A. Scalella",,2019,105 min,"Documentaries, International Movies, Sports Movies","Experience the highlights of Argentine soccer team Club Atlético River Plate's long history, from its early development to its major victories."
/title/tt10628250/,8.0 based on 90 user ratings, The Legend of White Snake (2019) (TV Series) ,TV Show,The Legend of White Snake,,"Yu Menglong, Ju Jingyi, Pei Zitian, Xiao Yan, Nie Zihao, Yu Lang",2019,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","In this new take on a classic tale, an ancient snake spirit transforms into a beautiful woman and falls in love with a doctor unaware of her true form."
/title/tt1120985/,"7.4 based on 179,255 user ratings", Blue Valentine (2010) ,Movie,Blue Valentine,Derek Cianfrance,"Ryan Gosling, Michelle Williams, Faith Wladyka, John Doman, Mike Vogel, Ben Shenkman, Jen Jones, Maryann Plunkett, Marshall Johnson, James Benatti, Barbara Troy, Carey Westbrook, Enid Graham",2010,112 min,"Dramas, Independent Movies, Romantic Movies","As Cindy and Dean muddle through their languishing marriage, they hearken back to the golden days when life was filled with possibility and romance."
/title/tt6803712/,7.8 based on 149 user ratings, Dharmakshetra (2014) (TV Series) ,TV Show,Dharmakshetra,,"Kashmira Irani, Chandan Anand, Dinesh Mehta, Ankit Arora, Pushkar Goggiaa, Anjali Rana, Aarya DharmChand Kumar, Amit Behl, Maleeka Ghai",2014,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy","After the ancient Great War, the god Chitragupta oversees a trial to determine who were the battle's true heroes and villains."
/title/tt6953924/,8.8 based on 165 user ratings, Raja Rasoi Aur Anya Kahaniyan (2014) (TV Series) ,TV Show,Raja Rasoi Aur Anya Kahaniyan,,,2014,1 Season,"Docuseries, International TV Shows","Explore the history and flavors of regional Indian cuisine, from traditional Kashmiri feasts to the vegetarian dishes of Gujarat."
/title/tt4853764/,8.9 based on 917 user ratings, Stories by Rabindranath Tagore (2015) (TV Series) ,TV Show,Stories by Rabindranath Tagore,Anurag Basu,,2015,1 Season,"International TV Shows, TV Dramas",The writings of Nobel Prize winner Rabindranath Tagore come to life in this collection of tales set in early-20th-century Bengal.
/title/tt2238032/,"5.7 based on 18,520 user ratings"," Jue di tao wang (2016) aka ""Skiptrace"" ",Movie,Skiptrace,Renny Harlin,"Jackie Chan, Johnny Knoxville, Fan Bingbing, Eric Tsang, Eve Torres, Winston Chao",2016,107 min,"Action & Adventure, Comedies","To capture a crime lord who killed his partner and kidnapped his partner's daughter, a Hong Kong detective teams with a smart aleck American gambler."
/title/tt3012832/,6.4 based on 76 user ratings, Sommore: Chandelier Status (2013) (TV Special) ,Movie,Sommore: Chandelier Status,Kevin Layne,Sommore,2013,77 min,Stand-Up Comedy,"Luminous funnywoman Sommore wows Miami with her unique take on body modification, Internet sex, the world of celebrities and more."
/title/tt9905660/,6.6 based on 114 user ratings, Bangkok Love Stories: Innocence (2018) (TV Series) ,TV Show,Bangkok Love Stories: Innocence,,"Nida Patcharaveerapong, Nicole Theriault, Nattapol Diloknawarit, Tosatid Darnkhuntod, Narupornkamol Chaisang, Pavadee Komchokpaisan, Kawin Manonukul, Ponlawit Ketprapakorn, Rudklao Amratisha, Paramej Noiam, Tachakorn Boonlupyanun, Teera Pratumtree, Nawarat Techarathanaprasert, Naphon Phromsuwan",2018,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","From a teenage parkour enthusiast to a bawdy restaurateur, an eclectic group of characters find romance in Bangkok's glittering Silom district."
